['skyline', 'fi09', 'Normal', 10, 30, 40, 10, 535964L]
['skyline', 'fi10', 'Normal', 10, 30, 40, 10, 535964L]
['skyline', 'fi11', 'Normal', 10, 41, 51, 10, 535964L]
['skyline', 'fi12', 'Normal', 10, 30, 40, 10, 535964L]
['skyline', 'fi13', 'Normal', 10, 35, 45, 10, 535964L]
['skyline', 'mi01', 'Normal', 10, 52, 70, 10, 1796L]
['skyline', 'mi02', 'Normal', 10, 58, 68, 10, 281164L]
['skyline', 'mi03', 'Normal', 50, 125, 179, 125, 6916L]
['skyline', 'mi04', 'Normal', 10, 31, 41, 10, 1796L]
['skyline', 'mi05', 'Normal', 10, 50, 60, 10, 2716L]
['skyline', 'mi06', 'Normal', 10, 30, 40, 30, 69548L]
['skyline', 'mi09', 'Normal', 12, 66, 78, 12, 26428L]
['skyline', 'mi11', 'Normal', 12, 101, 129, 14, 89308L]
['skyline', 'mi13', 'Normal', 10, 20, 30, 10, 1796L]
['skyline', 'mi14', 'Normal', 10, 43, 53, 10, 88188L]
['skyline', 'mi15', 'Normal', 400, 736, 1136, 400, 820788L]
['skyline', 'mi16', 'Normal', 16, 105, 134, 18, 783012L]
['skyline', 'mi17', 'Normal', 10, 10, 20, 10, 1796L]
['skyline', 'mi19', 'Normal', 4, 10, 17, 4, 955644L]
['skyline', 'mi20', 'Normal', 1, 12, 17, 2, 500L]
['skyline', 'mi22', 'Normal', 25, 30, 55, 25, 3716L]
['skyline', 'mi23', 'Normal', 14, 19, 33, 14, 190348L]
['skyline', 'mi24', 'Normal', 10, 37, 47, 37, 198828L]
['skyline', 'mi25', 'Normal', 10, 33, 43, 10, 6940L]
['skyline', 'ms01', 'Normal', 50, 193, 243, 50, 143916L]
['skyline', 'ms02', 'Normal', 50, 204, 254, 50, 143916L]
['skyline', 'ms03', 'Normal', 50, 100, 150, 50, 8196L]
['skyline', 'mu02', 'Normal', 100, 200, 300, 100, 21076L]
['skyline', 'mu03', 'Normal', 10, 30, 40, 10, 1796L]
['skyline', 'ri01', 'Normal', 10, 30, 40, 10, 24468L]
['skyline', 'ri03', 'Normal', 10, 41, 51, 10, 925212L]
['skyline', 'ri04', 'Normal', 62, 498, 790, 187, 6748204L]
['skyline', 'ri05', 'Normal', 10, 53, 77, 10, 13644L]
['skyline', 'ri06', 'Normal', 13, 137, 240, 26, 165064L]
['skyline', 'ri07', 'Normal', 8, 81, 90, 12, 287284L]
['skyline', 'sh01', 'Normal', 10, 20, 30, 10, 1159676L]
['skyline', 'sh02', 'Normal', 21, 405, 622, 49, 66172L]
['skyline', 'sh03', 'Normal', 10, 50, 62, 10, 160524L]
['skyline', 'sh04', 'Normal', 20, 162, 205, 25, 303084L]
['skyline', 'sh05', 'Normal', 18, 150, 176, 19, 488012L]
['skyline', 'sh07', 'Normal', 14, 153, 237, 22, 98752L]
['skyline', 'sh10', 'Normal', 11, 77, 94, 12, 350704L]
['skyline', 'sh12', 'Normal', 11, 68, 90, 13, 88400L]
['skyline', 'sh13', 'Normal', 42, 529, 711, 73, 503252L]
['skyline', 'sh14', 'Normal', 10, 64, 77, 10, 2774028L]
['skyline', 'sh15', 'Normal', 11, 55, 70, 12, 174780L]
['skyline', 'tu01', 'Normal', 10, 29, 39, 10, 281164L]
